class,timestamp,Difficulty,Performance,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
0,19:03:45.168,1,1,11589.56,-17399.98,-8955.96,-11216.37,-9637.42,-14717.3,144578.14,149147.23
0,19:03:45.168,1,1,11462.26,-17397.44,-8795.57,-11241.72,-9658.61,-14747.39,144597.59,149179.94
0,19:03:45.169,1,1,11321.69,-17415.05,-8945.75,-11186.11,-9665.18,-14692.78,144567.53,149121.94
0,19:03:45.169,1,1,11350.84,-17429.26,-9026.89,-11134.21,-9742.57,-14633.62,144529.69,149051.19
0,19:03:45.169,1,1,11508.15,-17419.18,-9005.56,-11168.9,-9720.71,-14654.74,144539.81,149068.88
0,19:03:45.169,1,1,11565.22,-17400.25,-8874.11,-11244.83,-9630.07,-14720.5,144585.41,149150.22
0,19:03:45.169,1,1,11424.87,-17402.71,-8615.19,-11273.86,-9660.07,-14746.14,144608.5,149187.09
0,19:03:45.170,1,1,11276.07,-17420.55,-8815.1,-11219.57,-9675.15,-14689.63,144577.14,149128.11
0,19:03:45.170,1,1,11319.19,-17434.61,-9010.35,-11152.6,-9756.0,-14616.27,144538.44,149056.36
0,19:03:45.170,1,1,11491.55,-17424.66,-9002.72,-11175.69,-9737.69,-14631.41,144548.34,149073.38
0,19:03:45.170,1,1,11555.38,-17406.0,-8870.0,-11257.17,-9657.41,-14715.63,144594.53,149155.22
0,19:03:45.170,1,1,11427.82,-17405.1,-8620.31,-11286.71,-9677.12,-14754.54,144615.2,149190.06
0,19:03:45.170,1,1,11290.2,-17423.83,-8853.44,-11225.29,-9676.18,-14702.62,144585.88,149133.47
0,19:03:45.170,1,1,11328.09,-17436.97,-9034.51,-11157.3,-9742.37,-14643.43,144545.95,149060.31
0,19:03:45.171,1,1,11501.27,-17426.96,-9008.33,-11173.01,-9713.0,-14667.57,144554.5,149075.47
0,19:03:45.171,1,1,11557.51,-17409.08,-8829.52,-11255.87,-9660.11,-14753.96,144599.59,149156.11
0,19:03:45.171,1,1,11433.05,-17408.3,-8598.02,-11280.34,-9707.25,-14787.18,144620.67,149191.83
0,19:03:45.171,1,1,11292.86,-17427.07,-8857.59,-11216.37,-9688.23,-14727.61,144592.3,149136.28
0,19:03:45.172,1,1,11326.99,-17443.61,-9032.41,-11148.69,-9737.0,-14654.29,144555.3,149065.83
0,19:03:45.172,1,1,11499.28,-17433.85,-9005.7,-11168.29,-9736.02,-14661.11,144563.41,149080.31
0,19:03:45.172,1,1,11564.84,-17413.15,-8935.71,-11244.11,-9655.68,-14730.42,144607.25,149159.72
0,19:03:45.172,1,1,11443.62,-17409.51,-8721.09,-11267.85,-9683.94,-14758.05,144627.34,149194.52
0,19:03:45.172,1,1,11305.98,-17427.3,-8915.1,-11207.01,-9675.58,-14699.69,144599.0,149139.23
0,19:03:45.173,1,1,11335.53,-17443.72,-9029.59,-11145.32,-9739.71,-14634.74,144561.84,149068.34
0,19:03:45.173,1,1,11504.04,-17432.66,-9008.33,-11164.94,-9732.15,-14642.72,144567.95,149080.3
0,19:03:45.173,1,1,11570.42,-17415.16,-8850.55,-11248.63,-9660.56,-14717.21,144614.11,149162.27
0,19:03:45.173,1,1,11446.82,-17413.77,-8605.18,-11277.97,-9693.42,-14749.13,144635.94,149199.39
0,19:03:45.173,1,1,11303.23,-17432.21,-8844.61,-11219.1,-9695.72,-14688.87,144607.89,149144.8
0,19:03:45.173,1,1,11332.2,-17447.97,-9046.58,-11152.27,-9768.38,-14614.0,144569.98,149073.09
0,19:03:45.173,1,1,11497.98,-17438.09,-9026.37,-11176.41,-9749.56,-14626.96,144577.03,149085.81
0,19:03:45.174,1,1,11558.0,-17419.14,-8843.89,-11258.06,-9656.31,-14703.36,144622.44,149166.8
0,19:03:45.174,1,1,11432.96,-17417.82,-8595.72,-11287.23,-9684.27,-14734.96,144644.75,149204.61
0,19:03:45.174,1,1,11281.13,-17434.99,-8759.49,-11230.43,-9696.01,-14682.66,144614.8,149148.3
0,19:03:45.174,1,1,11308.1,-17450.05,-9033.12,-11159.71,-9773.66,-14612.72,144574.91,149074.23
0,19:03:45.174,1,1,11478.72,-17441.8,-9032.38,-11178.2,-9757.97,-14629.01,144582.7,149087.22
0,19:03:45.174,1,1,11549.15,-17423.25,-8804.13,-11255.6,-9678.15,-14710.15,144628.19,149168.2
0,19:03:45.174,1,1,11421.9,-17423.16,-8592.84,-11289.55,-9705.91,-14755.88,144651.91,149207.86
0,19:03:45.175,1,1,11276.52,-17441.56,-8752.38,-11233.58,-9708.17,-14708.03,144623.31,149153.36
0,19:03:45.175,1,1,11318.39,-17457.85,-9036.61,-11155.17,-9768.2,-14631.47,144584.36,149080.19
0,19:03:45.175,1,1,11494.85,-17447.82,-9036.52,-11169.1,-9749.05,-14647.3,144589.27,149089.84
0,19:03:45.175,1,1,11561.42,-17429.55,-8803.12,-11248.2,-9679.02,-14728.82,144633.81,149169.81
0,19:03:45.175,1,1,11442.06,-17429.09,-8598.65,-11278.85,-9723.54,-14767.17,144657.56,149209.75
0,19:03:45.176,1,1,11296.97,-17448.38,-8787.12,-11218.03,-9714.83,-14711.94,144630.91,149157.48
0,19:03:45.176,1,1,11329.74,-17464.58,-9053.15,-11141.52,-9767.69,-14635.16,144591.63,149083.69
0,19:03:45.176,1,1,11508.4,-17455.01,-9036.18,-11150.01,-9771.04,-14638.29,144596.84,149093.08
0,19:03:45.176,1,1,11578.32,-17435.88,-8843.02,-11234.86,-9684.7,-14720.88,144641.69,149173.34
0,19:03:45.176,1,1,11453.61,-17434.61,-8600.86,-11274.87,-9712.7,-14760.58,144665.53,149213.78
0,19:03:45.177,1,1,11299.01,-17451.88,-8810.39,-11221.63,-9709.28,-14707.76,144637.38,149160.27
0,19:03:45.177,1,1,11316.4,-17469.29,-9068.48,-11155.84,-9765.61,-14633.11,144598.92,149087.38
0,19:03:45.177,1,1,11485.6,-17461.41,-9044.95,-11171.92,-9771.04,-14634.63,144604.81,149097.28
0,19:03:45.177,1,1,11555.36,-17441.15,-8842.28,-11257.01,-9681.03,-14709.03,144648.5,149176.31
0,19:03:45.177,1,1,11434.95,-17437.6,-8607.46,-11294.76,-9701.86,-14743.3,144670.77,149215.61
0,19:03:45.178,1,1,11282.62,-17454.12,-8756.16,-11242.14,-9712.86,-14691.4,144641.89,149161.75
0,19:03:45.178,1,1,11305.15,-17471.6,-9044.77,-11170.98,-9790.51,-14614.93,144603.17,149088.25
0,19:03:45.178,1,1,11480.28,-17463.1,-9050.06,-11184.99,-9783.2,-14622.33,144608.27,149096.72
0,19:03:45.179,1,1,11560.7,-17443.46,-8896.17,-11262.62,-9699.47,-14696.85,144653.28,149177.08
0,19:03:45.179,1,1,11437.01,-17439.86,-8627.3,-11301.56,-9713.11,-14741.69,144676.64,149217.8
0,19:03:45.179,1,1,11284.93,-17460.2,-8822.61,-11248.69,-9721.26,-14698.64,144652.45,149169.02
0,19:03:45.179,1,1,11305.83,-17478.08,-9068.15,-11172.45,-9793.17,-14628.03,144614.23,149096.14
0,19:03:45.179,1,1,11478.36,-17469.23,-9053.28,-11177.12,-9790.71,-14631.83,144618.22,149103.31
0,19:03:45.180,1,1,11564.61,-17448.53,-8954.58,-11246.59,-9693.82,-14702.28,144662.2,149182.53
0,19:03:45.180,1,1,11456.3,-17446.63,-8722.05,-11276.72,-9707.07,-14738.05,144688.72,149226.61
0,19:03:45.180,1,1,11315.75,-17462.86,-8906.48,-11218.16,-9715.59,-14685.79,144662.5,149176.03
0,19:03:45.180,1,1,11335.98,-17477.28,-9054.85,-11145.65,-9789.5,-14616.1,144621.17,149099.91
0,19:03:45.180,1,1,11502.52,-17468.4,-9035.22,-11158.21,-9795.34,-14622.0,144624.47,149105.78
0,19:03:45.180,1,1,11583.39,-17447.57,-8967.09,-11237.03,-9699.49,-14696.74,144668.38,149184.67
0,19:03:45.181,1,1,11463.63,-17444.04,-8695.07,-11278.89,-9717.4,-14743.72,144693.95,149228.36
0,19:03:45.181,1,1,11303.63,-17461.94,-8854.75,-11229.7,-9719.23,-14701.55,144668.95,149179.61
0,19:03:45.182,1,1,11320.0,-17476.38,-9069.85,-11156.69,-9775.56,-14630.02,144626.88,149102.41
0,19:03:45.182,1,1,11491.34,-17469.29,-9050.18,-11163.18,-9787.43,-14631.76,144631.09,149108.91
0,19:03:45.182,1,1,11569.35,-17449.54,-8908.22,-11244.33,-9697.19,-14710.15,144675.14,149188.13
0,19:03:45.182,1,1,11450.6,-17447.14,-8648.83,-11283.58,-9720.86,-14750.45,144701.39,149232.78
0,19:03:45.182,1,1,11305.6,-17465.96,-8831.69,-11225.29,-9727.39,-14691.49,144677.81,149185.58
0,19:03:45.183,1,1,11326.81,-17481.37,-9061.26,-11155.84,-9799.32,-14611.4,144636.72,149109.22
0,19:03:45.183,1,1,11488.3,-17474.77,-9056.39,-11173.23,-9796.34,-14612.03,144640.8,149115.34
0,19:03:45.183,1,1,11568.55,-17454.25,-8965.37,-11250.01,-9695.27,-14680.51,144685.25,149194.69
0,19:03:45.183,1,1,11455.25,-17450.54,-8662.75,-11289.4,-9704.97,-14724.12,144711.47,149239.7
0,19:03:45.183,1,1,11296.84,-17467.35,-8825.85,-11246.57,-9721.87,-14686.79,144685.75,149190.56
0,19:03:45.184,1,1,11304.68,-17482.8,-9080.04,-11183.16,-9796.93,-14622.02,144643.98,149113.48
0,19:03:45.184,1,1,11468.19,-17475.4,-9069.42,-11197.02,-9790.64,-14635.52,144646.14,149117.17
0,19:03:45.184,1,1,11549.17,-17455.35,-8882.11,-11272.95,-9699.03,-14710.24,144689.08,149195.0
0,19:03:45.185,1,1,11438.79,-17452.09,-8633.76,-11303.37,-9723.72,-14745.69,144715.2,149240.11
0,19:03:45.185,1,1,11286.69,-17470.68,-8809.69,-11252.61,-9730.21,-14703.74,144691.59,149193.33
0,19:03:45.185,1,1,11298.43,-17488.14,-9067.14,-11180.5,-9787.92,-14633.2,144651.34,149117.56
0,19:03:45.185,1,1,11467.47,-17480.81,-9063.23,-11186.51,-9803.94,-14631.14,144652.8,149120.11
0,19:03:45.186,1,1,11560.08,-17459.69,-8996.0,-11260.41,-9701.35,-14699.27,144695.75,149197.75
0,19:03:45.186,1,1,11456.79,-17455.08,-8714.77,-11297.73,-9719.88,-14740.1,144722.72,149244.05
0,19:03:45.186,1,1,11307.61,-17472.94,-8901.74,-11245.9,-9727.64,-14695.76,144700.19,149198.66
0,19:03:45.186,1,1,11319.68,-17487.8,-9073.98,-11173.35,-9792.81,-14624.17,144657.84,149120.58
0,19:03:45.186,1,1,11481.49,-17479.49,-9051.81,-11183.02,-9798.54,-14627.18,144657.89,149121.16
0,19:03:45.186,1,1,11569.29,-17458.25,-8951.36,-11259.49,-9701.53,-14703.02,144700.19,149198.02
0,19:03:45.187,1,1,11464.68,-17453.4,-8692.15,-11298.27,-9724.13,-14744.42,144726.84,149244.33
0,19:03:45.187,1,1,11311.39,-17471.42,-8875.34,-11246.15,-9728.91,-14695.87,144704.88,149199.86
0,19:03:45.187,1,1,11312.51,-17487.98,-9073.33,-11176.14,-9796.01,-14618.4,144663.8,149123.03
0,19:03:45.187,1,1,11465.66,-17483.31,-9062.56,-11188.14,-9810.67,-14620.03,144666.39,149125.84
0,19:03:45.187,1,1,11547.49,-17463.78,-8941.1,-11270.62,-9721.04,-14697.63,144710.19,149204.06
0,19:03:45.187,1,1,11437.88,-17460.85,-8655.56,-11314.7,-9731.01,-14744.64,144738.92,149252.73
0,19:03:45.188,1,1,11288.37,-17476.76,-8801.29,-11263.98,-9733.42,-14699.16,144714.23,149205.83
0,19:03:45.188,1,1,11297.33,-17493.46,-9077.42,-11189.22,-9784.34,-14623.85,144672.05,149127.77
0,19:03:45.188,1,1,11467.99,-17488.81,-9071.52,-11188.99,-9808.93,-14618.06,144673.89,149129.53
0,19:03:45.188,1,1,11557.86,-17470.7,-8942.93,-11271.18,-9720.08,-14699.56,144719.05,149208.97
0,19:03:45.188,1,1,11449.35,-17466.01,-8653.75,-11315.46,-9731.26,-14750.41,144746.19,149256.39
0,19:03:45.188,1,1,11298.87,-17482.84,-8817.32,-11262.69,-9740.69,-14702.69,144723.16,149211.39
0,19:03:45.188,1,1,11311.66,-17498.71,-9086.1,-11189.44,-9811.72,-14630.4,144680.42,149132.63
0,19:03:45.189,1,1,11474.4,-17492.59,-9083.84,-11195.23,-9817.91,-14633.98,144680.25,149131.91
0,19:03:45.189,1,1,11570.31,-17470.95,-8944.36,-11271.67,-9719.43,-14708.14,144722.0,149207.75
0,19:03:45.189,1,1,11472.68,-17465.16,-8673.84,-11311.03,-9715.27,-14750.3,144749.47,149255.73
0,19:03:45.189,1,1,11322.16,-17483.36,-8885.11,-11257.1,-9731.37,-14702.37,144729.33,149214.05
0,19:03:45.189,1,1,11328.36,-17499.4,-9093.67,-11185.06,-9818.38,-14630.98,144687.42,149136.0
0,19:03:45.189,1,1,11492.04,-17492.61,-9070.99,-11190.15,-9816.53,-14628.05,144686.33,149134.0
0,19:03:45.190,1,1,11577.58,-17471.33,-8967.72,-11275.45,-9723.39,-14707.83,144728.44,149210.2
0,19:03:45.190,1,1,11467.32,-17465.03,-8685.08,-11321.54,-9730.65,-14757.65,144755.92,149258.78
0,19:03:45.190,1,1,11311.9,-17482.6,-8852.27,-11268.32,-9738.16,-14715.34,144735.23,149216.89
0,19:03:45.190,1,1,11313.09,-17503.45,-9097.5,-11198.16,-9801.17,-14645.8,144697.23,149142.64
0,19:03:45.190,1,1,11474.11,-17499.11,-9075.05,-11201.71,-9824.8,-14640.68,144697.67,149141.77
0,19:03:45.190,1,1,11573.82,-17477.7,-9023.4,-11273.26,-9721.67,-14706.89,144739.91,149218.13
0,19:03:45.191,1,1,11482.09,-17470.48,-8820.11,-11308.22,-9728.71,-14744.84,144768.28,149267.78
0,19:03:45.647,1,1,11328.85,-17484.23,-8954.8,-11257.54,-9739.46,-14701.1,144745.91,149224.55
0,19:03:45.647,1,1,11331.06,-17500.28,-9091.84,-11179.09,-9812.17,-14623.43,144704.14,149146.61
0,19:03:45.648,1,1,11493.33,-17493.86,-9049.19,-11181.44,-9817.22,-14620.16,144702.31,149142.95
0,19:03:45.648,1,1,11591.12,-17472.29,-9046.44,-11255.65,-9718.27,-14689.54,144744.55,149219.14
0,19:03:45.648,1,1,11496.93,-17467.06,-8860.08,-11299.16,-9713.11,-14735.41,144776.0,149272.2
0,19:03:45.648,1,1,11340.36,-17481.19,-8968.75,-11256.27,-9726.52,-14697.03,144754.5,149230.33
0,19:03:45.649,1,1,11334.77,-17496.25,-9091.1,-11181.06,-9792.5,-14626.44,144711.36,149150.97
0,19:03:45.649,1,1,11502.59,-17490.24,-9042.8,-11174.73,-9812.06,-14619.99,144708.97,149146.34
0,19:03:45.649,1,1,11608.29,-17468.36,-9024.79,-11249.39,-9722.61,-14692.96,144750.41,149221.61
0,19:03:45.649,1,1,11511.44,-17461.32,-8831.44,-11298.45,-9726.9,-14745.02,144780.41,149273.5
0,19:03:45.650,1,1,11352.88,-17476.4,-8937.59,-11255.02,-9730.83,-14707.31,144760.13,149232.89
0,19:03:45.650,1,1,11345.95,-17493.79,-9085.16,-11180.63,-9783.18,-14635.41,144718.52,149154.77
0,19:03:45.651,1,1,11503.79,-17489.7,-9045.55,-11181.21,-9815.19,-14629.69,144716.75,149150.25
0,19:03:45.651,1,1,11605.38,-17469.79,-9026.51,-11259.71,-9718.47,-14700.38,144759.45,149226.5
0,19:03:45.651,1,1,11508.42,-17462.86,-8784.55,-11310.97,-9737.47,-14756.08,144789.55,149278.83
0,19:03:45.651,1,1,11337.56,-17479.8,-8875.7,-11272.99,-9748.91,-14725.57,144770.64,149239.94
0,19:03:45.651,1,1,11324.58,-17496.63,-9085.07,-11198.27,-9791.05,-14648.15,144728.08,149160.7
0,19:03:45.652,1,1,11480.21,-17490.55,-9058.49,-11200.88,-9796.28,-14643.1,144723.7,149153.25
0,19:03:45.652,1,1,11578.72,-17470.88,-9024.14,-11276.52,-9702.89,-14712.39,144765.72,149228.83
0,19:03:45.653,1,1,11487.39,-17463.13,-8787.12,-11321.43,-9739.59,-14762.57,144795.17,149280.81
0,19:03:45.653,1,1,11329.99,-17476.45,-8900.89,-11277.5,-9740.71,-14721.95,144773.77,149239.69
0,19:03:45.653,1,1,11315.35,-17493.95,-9078.21,-11203.34,-9787.18,-14641.93,144731.88,149161.02
0,19:03:45.653,1,1,11472.17,-17491.33,-9053.64,-11205.04,-9810.02,-14639.32,144730.31,149156.0
0,19:03:45.653,1,1,11573.71,-17469.14,-9043.0,-11281.57,-9709.71,-14710.46,144770.25,149229.27
0,19:03:45.653,1,1,11485.78,-17461.27,-8873.4,-11320.6,-9720.91,-14752.06,144801.25,149283.14
0,19:03:45.653,1,1,11333.29,-17473.92,-8973.13,-11267.22,-9728.86,-14705.53,144781.08,149243.78
0,19:03:45.654,1,1,11323.86,-17493.01,-9071.68,-11190.22,-9804.66,-14628.08,144741.58,149167.56
0,19:03:45.654,1,1,11481.42,-17488.83,-9024.9,-11189.8,-9820.06,-14619.85,144738.17,149160.14
0,19:03:45.655,1,1,11592.67,-17466.55,-9034.53,-11260.83,-9725.78,-14682.61,144778.59,149233.78
0,19:03:45.655,1,1,11505.25,-17456.53,-8983.1,-11313.31,-9722.99,-14733.51,144808.77,149287.08
0,19:03:45.655,1,1,11353.95,-17470.5,-9040.92,-11266.87,-9725.83,-14695.11,144791.67,149251.17
0,19:03:45.655,1,1,11345.95,-17484.83,-9050.69,-11183.96,-9777.52,-14614.67,144747.19,149169.91
0,19:03:45.655,1,1,11504.42,-17481.88,-8990.14,-11178.22,-9809.24,-14601.66,144743.88,149162.17
0,19:03:45.655,1,1,11613.21,-17461.0,-9013.59,-11251.76,-9711.9,-14667.91,144785.3,149236.8
0,19:03:45.656,1,1,11532.02,-17450.56,-9062.18,-11302.99,-9719.59,-14723.09,144816.09,149291.08
0,19:03:45.656,1,1,11374.89,-17461.9,-9062.22,-11264.34,-9726.74,-14691.13,144797.19,149253.41
0,19:03:45.656,1,1,11348.49,-17479.09,-9050.36,-11191.12,-9762.06,-14618.51,144754.83,149173.92
0,19:03:45.656,1,1,11497.63,-17475.62,-8991.39,-11186.96,-9783.63,-14605.7,144749.75,149164.08
0,19:03:45.657,1,1,11594.61,-17455.46,-9018.35,-11267.98,-9696.48,-14680.16,144790.19,149237.42
0,19:03:45.657,1,1,11509.07,-17447.64,-8993.54,-11318.41,-9734.16,-14735.01,144823.09,149294.05
0,19:03:45.657,1,1,11347.44,-17458.12,-9004.49,-11282.11,-9738.99,-14701.77,144802.95,149255.58
0,19:03:45.657,1,1,11319.3,-17478.1,-9051.83,-11211.41,-9754.9,-14625.98,144763.28,149179.06
0,19:03:45.657,1,1,11456.45,-17477.61,-9006.68,-11209.98,-9785.15,-14620.23,144759.81,149170.47
0,19:03:45.658,1,1,11571.07,-17456.85,-9019.93,-11286.07,-9708.57,-14688.05,144799.48,149242.95
0,19:03:45.658,1,1,11496.33,-17446.77,-8959.36,-11339.33,-9733.92,-14745.47,144830.66,149298.11
0,19:03:45.658,1,1,11341.12,-17460.22,-9019.98,-11298.23,-9737.6,-14717.08,144814.09,149263.84
0,19:03:45.658,1,1,11314.18,-17477.19,-9061.87,-11221.2,-9747.84,-14649.02,144771.33,149184.2
0,19:03:45.659,1,1,11465.66,-17473.52,-9004.53,-11208.46,-9770.06,-14638.8,144764.38,149171.67
0,19:03:45.659,1,1,11575.77,-17455.97,-9025.59,-11281.06,-9704.81,-14711.16,144806.86,149246.7
0,19:03:45.659,1,1,11506.19,-17447.12,-8997.56,-11324.06,-9738.63,-14759.46,144840.44,149304.66
0,19:03:45.660,1,1,11356.14,-17457.49,-9020.29,-11279.61,-9735.3,-14716.97,144822.13,149268.94
0,19:03:45.660,1,1,11331.91,-17472.51,-9040.7,-11199.41,-9742.5,-14632.14,144777.5,149187.03
0,19:03:45.660,1,1,11487.97,-17470.66,-8972.91,-11181.44,-9785.79,-14607.58,144772.06,149175.45
0,19:03:45.660,1,1,11597.27,-17450.16,-8991.68,-11251.35,-9691.6,-14670.01,144812.28,149248.09
0,19:03:45.660,1,1,11524.25,-17441.45,-9057.66,-11301.73,-9718.31,-14719.9,144846.58,149307.13
0,19:03:45.661,1,1,11369.42,-17451.5,-9083.35,-11266.93,-9728.37,-14688.16,144829.2,149272.59
0,19:03:45.661,1,1,11338.44,-17469.43,-9030.64,-11192.61,-9750.63,-14608.43,144787.78,149193.94
0,19:03:45.661,1,1,11484.79,-17465.7,-8968.57,-11183.96,-9774.78,-14590.15,144779.8,149179.45
0,19:03:45.662,1,1,11602.3,-17447.3,-8983.77,-11252.43,-9685.3,-14649.69,144821.66,149253.77
0,19:03:45.662,1,1,11538.06,-17437.13,-9043.72,-11295.3,-9706.42,-14692.61,144855.44,149312.36
0,19:03:45.662,1,1,11378.24,-17446.94,-9072.3,-11264.32,-9715.79,-14666.66,144838.3,149278.53
0,19:03:45.662,1,1,11329.61,-17462.57,-9031.27,-11200.28,-9724.06,-14602.86,144793.61,149196.86
0,19:03:45.662,1,1,11468.46,-17463.35,-8975.95,-11196.08,-9765.66,-14589.03,144788.47,149185.03
0,19:03:45.662,1,1,11583.7,-17444.35,-8996.73,-11274.98,-9694.8,-14660.11,144828.77,149257.5
0,19:03:45.663,1,1,11502.45,-17434.76,-8945.86,-11341.97,-9734.3,-14726.67,144862.3,149316.33
0,19:03:45.663,1,1,11334.41,-17445.29,-8963.76,-11309.13,-9744.67,-14704.34,144844.84,149282.47
0,19:03:45.663,1,1,11302.47,-17462.48,-9046.4,-11232.91,-9719.41,-14634.67,144801.45,149201.64
0,19:03:45.663,1,1,11445.57,-17463.15,-9002.14,-11225.43,-9727.3,-14626.31,144794.94,149187.83
0,19:03:45.663,1,1,11559.81,-17446.21,-9016.16,-11298.67,-9690.84,-14700.79,144835.97,149260.78
0,19:03:45.663,1,1,11491.77,-17434.03,-8937.77,-11346.88,-9740.0,-14754.68,144867.7,149318.0
0,19:03:45.663,1,1,11335.04,-17447.48,-8952.32,-11306.79,-9749.76,-14725.93,144853.92,149288.23
0,19:03:45.664,1,1,11302.27,-17464.27,-9040.12,-11224.64,-9720.37,-14647.88,144809.92,149206.86
0,19:03:45.664,1,1,11450.66,-17461.54,-8984.98,-11205.4,-9733.76,-14624.25,144799.48,149188.59
0,19:03:45.664,1,1,11577.31,-17442.96,-8995.68,-11266.89,-9685.19,-14680.87,144839.19,149260.0
0,19:03:45.664,1,1,11519.33,-17433.78,-9046.15,-11313.16,-9718.56,-14728.59,144875.11,149321.89
0,19:03:45.664,1,1,11370.4,-17443.99,-9053.78,-11273.84,-9722.76,-14691.67,144860.38,149291.3
0,19:03:45.665,1,1,11333.12,-17461.47,-9023.64,-11198.2,-9721.89,-14611.8,144817.64,149211.03
0,19:03:45.665,1,1,11480.48,-17460.94,-8960.59,-11183.7,-9769.99,-14586.59,144809.39,149194.8
0,19:03:45.665,1,1,11601.02,-17440.73,-8977.31,-11249.54,-9688.79,-14642.43,144848.33,149265.56
0,19:03:45.665,1,1,11540.85,-17428.37,-9041.55,-11295.23,-9696.5,-14684.76,144881.7,149325.09
0,19:03:45.665,1,1,11389.69,-17437.53,-9063.81,-11256.38,-9695.69,-14645.35,144866.81,149294.92
0,19:03:45.666,1,1,11347.44,-17454.79,-9019.64,-11186.29,-9728.13,-14574.5,144823.86,149214.41
0,19:03:45.666,1,1,11491.28,-17454.86,-8962.31,-11175.87,-9773.39,-14558.03,144815.81,149197.98
0,19:03:45.667,1,1,11608.04,-17433.78,-8989.33,-11251.04,-9677.88,-14626.69,144853.81,149267.33
0,19:03:45.667,1,1,11532.4,-17423.12,-8951.27,-11308.95,-9691.81,-14685.23,144888.52,149328.41
0,19:03:45.668,1,1,11355.33,-17435.08,-8940.05,-11282.69,-9708.79,-14669.2,144874.14,149299.09
0,19:03:45.668,1,1,11304.06,-17453.89,-9046.2,-11214.25,-9715.19,-14605.72,144831.2,149218.81
0,19:03:45.668,1,1,11439.31,-17454.3,-9009.67,-11208.17,-9745.85,-14593.83,144821.5,149200.22
0,19:03:45.668,1,1,11554.29,-17436.28,-9001.32,-11287.27,-9686.84,-14666.07,144860.41,149270.22
0,19:03:45.669,1,1,11486.85,-17427.86,-8826.82,-11345.19,-9722.76,-14725.75,144896.72,149332.95
0,19:03:45.669,1,1,11324.31,-17441.98,-8856.28,-11314.88,-9731.1,-14702.35,144884.34,149305.92
0,19:03:45.669,1,1,11277.8,-17458.5,-9038.91,-11240.74,-9716.24,-14633.04,144838.42,149222.34
0,19:03:45.669,1,1,11420.91,-17457.99,-9026.21,-11227.06,-9729.74,-14615.49,144827.08,149201.58
0,19:03:45.669,1,1,11549.1,-17441.51,-9019.24,-11295.36,-9678.77,-14685.92,144867.16,149272.75
0,19:03:45.669,1,1,11491.68,-17432.28,-8864.08,-11345.95,-9729.51,-14744.86,144903.52,149335.98
0,19:03:45.669,1,1,11336.69,-17443.03,-8941.9,-11307.88,-9740.53,-14717.97,144889.34,149307.39
0,19:03:45.670,1,1,11296.44,-17461.76,-9053.95,-11227.55,-9721.47,-14638.65,144847.14,149227.75
0,19:03:45.670,1,1,11441.39,-17463.04,-8997.05,-11207.57,-9764.27,-14609.93,144837.72,149208.64
0,19:03:45.670,1,1,11569.91,-17441.69,-9005.05,-11274.33,-9688.41,-14666.03,144874.03,149275.52
0,19:03:45.671,1,1,11516.31,-17429.58,-8984.78,-11326.88,-9714.43,-14717.77,144908.95,149337.41
0,19:03:45.671,1,1,11363.38,-17439.88,-9001.76,-11291.25,-9726.56,-14688.16,144896.39,149310.97
0,19:03:45.671,1,1,11322.28,-17458.48,-9020.34,-11203.34,-9735.5,-14602.42,144854.86,149231.84
0,19:03:45.672,1,1,11466.09,-17457.2,-8953.04,-11179.25,-9783.09,-14571.93,144843.05,149209.88
0,19:03:45.672,1,1,11587.59,-17437.36,-8966.33,-11250.35,-9684.36,-14631.23,144880.97,149278.38
0,19:03:45.673,1,1,11532.83,-17424.7,-9033.14,-11302.76,-9692.25,-14682.66,144916.33,149341.16
0,19:03:45.673,1,1,11382.51,-17433.62,-9063.12,-11270.96,-9705.66,-14657.2,144903.89,149315.27
0,19:03:45.673,1,1,11337.14,-17450.45,-9015.78,-11195.0,-9711.3,-14582.14,144860.41,149234.05
0,19:03:45.673,1,1,11473.84,-17452.06,-8957.39,-11184.25,-9759.13,-14559.68,144849.67,149212.75
0,19:03:45.673,1,1,11585.69,-17434.96,-8985.65,-11271.36,-9688.68,-14633.62,144888.88,149282.36
0,19:03:45.674,1,1,11517.76,-17422.36,-8952.3,-11338.75,-9720.19,-14701.21,144923.86,149345.05
0,19:03:45.674,1,1,11352.47,-17431.57,-8937.43,-11315.44,-9733.38,-14683.44,144910.67,149318.88
0,19:03:45.674,1,1,11297.85,-17452.2,-9043.29,-11248.18,-9700.61,-14619.16,144869.72,149240.3
0,19:03:45.674,1,1,11426.61,-17454.77,-9008.78,-11234.61,-9708.21,-14606.08,144858.34,149217.94
0,19:03:45.674,1,1,11551.9,-17436.89,-9013.83,-11302.2,-9682.48,-14677.76,144895.09,149284.92
0,19:03:45.674,1,1,11495.37,-17426.07,-8857.21,-11354.66,-9735.79,-14739.59,144931.81,149349.56
